time,gFx,gFy,gFz,TgF
7.818989,0.9786,-0.0560,-0.2089,1.00
7.826976,0.9776,-0.0575,-0.2094,1.00
7.853481,0.9820,-0.0585,-0.2098,1.01
7.869809,0.9796,-0.0570,-0.2118,1.00
7.890929,0.9762,-0.0521,-0.2055,1.00
7.913919,0.9762,-0.0467,-0.2046,1.00
7.927154,0.9791,-0.0472,-0.2085,1.00
7.951805,0.9806,-0.0482,-0.2099,1.00
7.968178,0.9786,-0.0501,-0.2070,1.00
7.991043,0.9781,-0.0521,-0.2065,1.00
8.011250,0.9776,-0.0506,-0.2070,1.00
8.034656,0.9786,-0.0492,-0.2114,1.00
8.053406,0.9801,-0.0477,-0.2133,1.00
8.069874,0.9806,-0.0463,-0.2153,1.01
8.091285,0.9792,-0.0472,-0.2139,1.00
8.109771,0.9781,-0.0482,-0.2119,1.00
8.135603,0.9747,-0.0501,-0.2046,1.00
8.151902,0.9747,-0.0521,-0.2036,1.00
8.170259,0.9752,-0.0521,-0.2026,1.00
8.198343,0.9820,-0.0531,-0.2113,1.01
8.224068,0.9792,-0.0502,-0.2158,1.00
8.234890,0.9806,-0.0482,-0.2162,1.01
8.251789,0.9767,-0.0472,-0.2114,1.00
8.277197,0.9776,-0.0512,-0.2099,1.00
8.298351,0.9781,-0.0531,-0.2123,1.00
8.318154,0.9781,-0.0502,-0.2133,1.00
8.334406,0.9782,-0.0477,-0.2144,1.00
8.352406,0.9791,-0.0526,-0.2158,1.00
8.377616,0.9801,-0.0507,-0.2123,1.00
8.399368,0.9772,-0.0516,-0.2084,1.00
8.414509,0.9806,-0.0507,-0.2119,1.00
8.434692,0.9806,-0.0497,-0.2133,1.00
8.461155,0.9786,-0.0502,-0.2104,1.00
8.476529,0.9786,-0.0502,-0.2104,1.00
8.499314,0.9742,-0.0526,-0.2075,1.00
8.514752,0.9742,-0.0496,-0.2100,1.00
8.534666,0.9767,-0.0472,-0.2134,1.00
8.559927,0.9782,-0.0497,-0.2182,1.00
8.576601,0.9787,-0.0507,-0.2172,1.00
8.598690,0.9772,-0.0546,-0.2138,1.00
8.617603,0.9757,-0.0526,-0.2124,1.00
8.635737,0.9757,-0.0521,-0.2109,1.00
8.660336,0.9762,-0.0501,-0.2105,1.00
8.677493,0.9781,-0.0492,-0.2114,1.00
8.707945,0.9772,-0.0491,-0.2085,1.00
8.722940,0.9786,-0.0507,-0.2094,1.00
8.739460,0.9792,-0.0492,-0.2177,1.00
