time,gFx,gFy,gFz,TgF
8.499303,0.9974,0.0299,-0.0598,1.00
8.517111,1.0037,0.0353,-0.0593,1.01
8.536183,0.9998,0.0353,-0.0637,1.00
8.561338,0.9950,0.0333,-0.0682,1.00
8.576486,0.9960,0.0333,-0.0721,1.00
8.605412,0.9974,0.0338,-0.0730,1.00
8.617808,0.9969,0.0318,-0.0715,1.00
8.642971,0.9989,0.0328,-0.0666,1.00
8.659892,0.9945,0.0304,-0.0671,1.00
8.677097,0.9940,0.0313,-0.0701,1.00
8.709867,1.0033,0.0338,-0.0690,1.01
8.717824,1.0018,0.0362,-0.0705,1.00
8.743083,1.0072,0.0346,-0.0817,1.01
8.761637,1.0107,0.0345,-0.0924,1.02
8.789351,0.9930,0.0323,-0.0750,1.00
8.810457,0.9886,0.0290,-0.0545,0.99
8.819138,0.9891,0.0305,-0.0535,0.99
8.843601,0.9930,0.0344,-0.0535,0.99
8.860567,0.9944,0.0417,-0.0575,1.00
8.889116,0.9964,0.0406,-0.0691,1.00
8.902257,0.9955,0.0382,-0.0652,1.00
8.926503,0.9934,0.0353,-0.0608,1.00
8.944350,0.9920,0.0353,-0.0604,0.99
8.969113,0.9955,0.0367,-0.0643,1.00
8.985689,0.9994,0.0377,-0.0691,1.00
9.020639,1.0008,0.0362,-0.0720,1.00
9.026018,0.9994,0.0362,-0.0720,1.00
9.042947,0.9960,0.0338,-0.0691,1.00
9.068221,0.9935,0.0367,-0.0735,1.00
9.090254,0.9955,0.0396,-0.0755,1.00
9.103452,0.9970,0.0377,-0.0760,1.00
9.125984,0.9985,0.0371,-0.0793,1.00
9.143237,0.9980,0.0381,-0.0789,1.00
9.168179,0.9970,0.0376,-0.0779,1.00
9.189146,0.9955,0.0391,-0.0784,1.00
9.215846,0.9950,0.0361,-0.0799,1.00
9.226082,0.9965,0.0347,-0.0799,1.00
9.251555,0.9965,0.0381,-0.0765,1.00
9.268663,0.9970,0.0415,-0.0774,1.00
9.296334,0.9960,0.0371,-0.0770,1.00
9.320998,0.9985,0.0371,-0.0774,1.00
9.327092,0.9974,0.0361,-0.0765,1.00
9.352868,0.9902,0.0405,-0.0863,0.99
9.368668,0.9911,0.0420,-0.0819,1.00
9.389465,0.9911,0.0386,-0.0775,0.99
9.409648,0.9886,0.0338,-0.0707,0.99
9.435724,0.9964,0.0327,-0.0764,1.00
9.452223,1.0043,0.0366,-0.0905,1.01
9.468890,1.0019,0.0351,-0.0886,1.01
9.493729,0.9979,0.0327,-0.0793,1.00
9.519753,0.9960,0.0338,-0.0745,1.00
9.534287,1.0009,0.0366,-0.0803,1.00
9.551108,1.0053,0.0375,-0.0856,1.01
9.568983,0.9970,0.0381,-0.0853,1.00
9.598949,0.9931,0.0303,-0.0838,1.00
9.612557,0.9960,0.0312,-0.0862,1.00
9.634353,0.9985,0.0327,-0.0881,1.00
